"","Replicate","Species","Time_hr","Well","OD"
"1","R1","Ca",0,"A12",0.004899999
"2","R1","Ca",0.251305555555556,"A12",0.004899999
"3","R1","Ca",0.502611111111111,"A12",0.005900001
"4","R1","Ca",0.753944444444444,"A12",0.006599998
"5","R1","Ca",1.00527777777778,"A12",0.0076
"6","R1","Ca",1.25658333333333,"A12",0.008100001
"7","R1","Ca",1.50791666666667,"A12",0.00850000000000001
"8","R1","Ca",1.75922222222222,"A12",0.0107
"9","R1","Ca",2.01055555555556,"A12",0.012699997
"10","R1","Ca",2.26188888888889,"A12",0.016699998
"11","R1","Ca",2.51319444444444,"A12",0.018300002
"12","R1","Ca",2.76452777777778,"A12",0.022200001
"13","R1","Ca",3.01583333333333,"A12",0.025499998
"14","R1","Ca",3.26716666666667,"A12",0.027799999
"15","R1","Ca",3.5185,"A12",0.032099998
"16","R1","Ca",3.76980555555556,"A12",0.0349
"17","R1","Ca",4.02113888888889,"A12",0.0384
"18","R1","Ca",4.27244444444444,"A12",0.042399993
"19","R1","Ca",4.52377777777778,"A12",0.047600007
"20","R1","Ca",4.77508333333333,"A12",0.057599997
"21","R1","Ca",5.02641666666667,"A12",0.068500003
"22","R1","Ca",5.27772222222222,"A12",0.078200003
"23","R1","Ca",5.52905555555555,"A12",0.089600002
"24","R1","Ca",5.78036111111111,"A12",0.101599997
"25","R1","Ca",6.03169444444444,"A12",0.114599993
"26","R1","Ca",6.283,"A12",0.126899993
"27","R1","Ca",6.53433333333333,"A12",0.136799997
"28","R1","Ca",6.78563888888889,"A12",0.1493
"29","R1","Ca",7.03697222222222,"A12",0.159499994
"30","R1","Ca",7.28827777777778,"A12",0.171899995
"31","R1","Ca",7.53961111111111,"A12",0.182999989
"32","R1","Ca",7.79091666666667,"A12",0.191299995
"33","R1","Ca",8.04225,"A12",0.205299994
"34","R1","Ca",8.29358333333333,"A12",0.208499989
"35","R1","Ca",8.54488888888889,"A12",0.221999994
"36","R1","Ca",8.79622222222222,"A12",0.23849999
"37","R1","Ca",9.04752777777778,"A12",0.248899987
"38","R1","Ca",9.29886111111111,"A12",0.25609999
"39","R1","Ca",9.55016666666667,"A12",0.264100006
"40","R1","Ca",9.8015,"A12",0.276799997
"41","R1","Ca",10.0528055555556,"A12",0.286499998
"42","R1","Ca",10.3041388888889,"A12",0.310499987
"43","R1","Ca",10.5554444444444,"A12",0.364599993
"44","R1","Ca",10.8067777777778,"A12",0.401399991
"45","R1","Ca",11.0580833333333,"A12",0.428900024
"46","R1","Ca",11.3094166666667,"A12",0.406900009
"47","R1","Ca",11.5607222222222,"A12",0.39990001
"48","R1","Ca",11.8120555555556,"A12",0.399399987
"49","R1","Ca",12.0633611111111,"A12",0.399700006
"50","R1","Ca",12.3146944444444,"A12",0.430300018
"51","R1","Ca",12.566,"A12",0.429900011
"52","R1","Ca",12.8173333333333,"A12",0.455599984
"53","R1","Ca",13.0686388888889,"A12",0.467000028
"54","R1","Ca",13.3199722222222,"A12",0.491599998
"55","R1","Ca",13.5712777777778,"A12",0.504300019
"56","R1","Ca",13.8226111111111,"A12",0.50640001
"57","R1","Ca",14.0739166666667,"A12",0.53429999
"58","R1","Ca",14.32525,"A12",0.541799983
"59","R1","Ca",14.5765555555556,"A12",0.567599973
"60","R1","Ca",14.8278888888889,"A12",0.579700014
"61","R1","Ca",15.0791944444444,"A12",0.605200013
"62","R1","Ca",15.3305277777778,"A12",0.611300012
"63","R1","Ca",15.5818333333333,"A12",0.632500013
"64","R1","Ca",15.8331666666667,"A12",0.649400016
"65","R1","Ca",16.0845,"A12",0.663400015
"66","R1","Ca",16.3358055555556,"A12",0.675700029
"67","R1","Ca",16.5871111111111,"A12",0.686800024
"68","R1","Ca",16.8384444444444,"A12",0.699600002
"69","R1","Ca",17.08975,"A12",0.71150001
"70","R1","Ca",17.3410833333333,"A12",0.719400009
"71","R1","Ca",17.5923888888889,"A12",0.730799994
"72","R1","Ca",17.8437222222222,"A12",0.739900013
"73","R1","Ca",18.0950277777778,"A12",0.747100016
"74","R1","Ca",18.3463611111111,"A12",0.753500005
"75","R1","Ca",18.5976944444444,"A12",0.759600004
"76","R1","Ca",18.849,"A12",0.773099979
"77","R1","Ca",19.1003333333333,"A12",0.782899996
"78","R1","Ca",19.3516388888889,"A12",0.790500006
"79","R1","Ca",19.6029722222222,"A12",0.795399984
"80","R1","Ca",19.8542777777778,"A12",0.803500017
"81","R1","Ca",20.1056111111111,"A12",0.808999976
"82","R1","Ca",20.3569166666667,"A12",0.818500003
"83","R1","Ca",20.60825,"A12",0.827600023
"84","R1","Ca",20.8595555555556,"A12",0.834599992
"85","R1","Ca",21.1108888888889,"A12",0.843099972
"86","R1","Ca",21.3622222222222,"A12",0.853299996
"87","R1","Ca",21.6135277777778,"A12",0.864600023
"88","R1","Ca",21.8648333333333,"A12",0.873100003
"89","R1","Ca",22.1161666666667,"A12",0.879300019
"90","R1","Ca",22.3675,"A12",0.885999998
"91","R1","Ca",22.6188055555556,"A12",0.894099971
"92","R1","Ca",22.8701111111111,"A12",0.903799972
"93","R1","Ca",23.1214444444444,"A12",0.912800035
"94","R1","Ca",23.3727777777778,"A12",0.922200045
"95","R1","Ca",23.6240833333333,"A12",0.928500017
"96","R1","Ca",23.8754166666667,"A12",0.938000044
"97","R1","Ca",0,"B12",0.0045
"98","R1","Ca",0.251305555555556,"B12",0.004299996
"99","R1","Ca",0.502611111111111,"B12",0.005500002
"100","R1","Ca",0.753944444444444,"B12",0.006099997
"101","R1","Ca",1.00527777777778,"B12",0.00699999700000001
"102","R1","Ca",1.25658333333333,"B12",0.007700002
"103","R1","Ca",1.50791666666667,"B12",0.00860000200000001
"104","R1","Ca",1.75922222222222,"B12",0.010000004
"105","R1","Ca",2.01055555555556,"B12",0.012600003
"106","R1","Ca",2.26188888888889,"B12",0.0151
"107","R1","Ca",2.51319444444444,"B12",0.018399997
"108","R1","Ca",2.76452777777778,"B12",0.021899996
"109","R1","Ca",3.01583333333333,"B12",0.024900002
"110","R1","Ca",3.26716666666667,"B12",0.027900001
"111","R1","Ca",3.5185,"B12",0.031400001
"112","R1","Ca",3.76980555555556,"B12",0.033799997
"113","R1","Ca",4.02113888888889,"B12",0.036499998
"114","R1","Ca",4.27244444444444,"B12",0.041300004
"115","R1","Ca",4.52377777777778,"B12",0.046099996
"116","R1","Ca",4.77508333333333,"B12",0.055200001
"117","R1","Ca",5.02641666666667,"B12",0.066199994
"118","R1","Ca",5.27772222222222,"B12",0.076300001
"119","R1","Ca",5.52905555555555,"B12",0.087299993
"120","R1","Ca",5.78036111111111,"B12",0.101699999
"121","R1","Ca",6.03169444444444,"B12",0.109399995
"122","R1","Ca",6.283,"B12",0.125800004
"123","R1","Ca",6.53433333333333,"B12",0.136899998
"124","R1","Ca",6.78563888888889,"B12",0.148399999
"125","R1","Ca",7.03697222222222,"B12",0.160399994
"126","R1","Ca",7.28827777777778,"B12",0.170000007
"127","R1","Ca",7.53961111111111,"B12",0.180400005
"128","R1","Ca",7.79091666666667,"B12",0.192100009
"129","R1","Ca",8.04225,"B12",0.197500011
"130","R1","Ca",8.29358333333333,"B12",0.208800009
"131","R1","Ca",8.54488888888889,"B12",0.216599992
"132","R1","Ca",8.79622222222222,"B12",0.224899998
"133","R1","Ca",9.04752777777778,"B12",0.226900002
"134","R1","Ca",9.29886111111111,"B12",0.24850001
"135","R1","Ca",9.55016666666667,"B12",0.251700005
"136","R1","Ca",9.8015,"B12",0.263400009
"137","R1","Ca",10.0528055555556,"B12",0.279599985
"138","R1","Ca",10.3041388888889,"B12",0.30189999
"139","R1","Ca",10.5554444444444,"B12",0.294800004
"140","R1","Ca",10.8067777777778,"B12",0.297399988
"141","R1","Ca",11.0580833333333,"B12",0.313599994
"142","R1","Ca",11.3094166666667,"B12",0.316299995
"143","R1","Ca",11.5607222222222,"B12",0.319100013
"144","R1","Ca",11.8120555555556,"B12",0.339599988
"145","R1","Ca",12.0633611111111,"B12",0.3456
"146","R1","Ca",12.3146944444444,"B12",0.369599989
"147","R1","Ca",12.566,"B12",0.386299988
"148","R1","Ca",12.8173333333333,"B12",0.404499998
"149","R1","Ca",13.0686388888889,"B12",0.427100023
"150","R1","Ca",13.3199722222222,"B12",0.445000013
"151","R1","Ca",13.5712777777778,"B12",0.459899982
"152","R1","Ca",13.8226111111111,"B12",0.474800011
"153","R1","Ca",14.0739166666667,"B12",0.492299994
"154","R1","Ca",14.32525,"B12",0.509600004
"155","R1","Ca",14.5765555555556,"B12",0.5261
"156","R1","Ca",14.8278888888889,"B12",0.549600026
"157","R1","Ca",15.0791944444444,"B12",0.558399996
"158","R1","Ca",15.3305277777778,"B12",0.587200006
"159","R1","Ca",15.5818333333333,"B12",0.590999981
"160","R1","Ca",15.8331666666667,"B12",0.618699988
"161","R1","Ca",16.0845,"B12",0.635400018
"162","R1","Ca",16.3358055555556,"B12",0.640000006
"163","R1","Ca",16.5871111111111,"B12",0.66050001
"164","R1","Ca",16.8384444444444,"B12",0.670399984
"165","R1","Ca",17.08975,"B12",0.679900011
"166","R1","Ca",17.3410833333333,"B12",0.696899971
"167","R1","Ca",17.5923888888889,"B12",0.699400028
"168","R1","Ca",17.8437222222222,"B12",0.720600029
"169","R1","Ca",18.0950277777778,"B12",0.722000023
"170","R1","Ca",18.3463611111111,"B12",0.741199991
"171","R1","Ca",18.5976944444444,"B12",0.744600019
"172","R1","Ca",18.849,"B12",0.759399971
"173","R1","Ca",19.1003333333333,"B12",0.76760002
"174","R1","Ca",19.3516388888889,"B12",0.778700015
"175","R1","Ca",19.6029722222222,"B12",0.788400015
"176","R1","Ca",19.8542777777778,"B12",0.797100028
"177","R1","Ca",20.1056111111111,"B12",0.810600003
"178","R1","Ca",20.3569166666667,"B12",0.819600007
"179","R1","Ca",20.60825,"B12",0.82800003
"180","R1","Ca",20.8595555555556,"B12",0.837499997
"181","R1","Ca",21.1108888888889,"B12",0.847000023
"182","R1","Ca",21.3622222222222,"B12",0.853999993
"183","R1","Ca",21.6135277777778,"B12",0.861899992
"184","R1","Ca",21.8648333333333,"B12",0.869799992
"185","R1","Ca",22.1161666666667,"B12",0.878900012
"186","R1","Ca",22.3675,"B12",0.886400005
"187","R1","Ca",22.6188055555556,"B12",0.896699986
"188","R1","Ca",22.8701111111111,"B12",0.907099983
"189","R1","Ca",23.1214444444444,"B12",0.915199956
"190","R1","Ca",23.3727777777778,"B12",0.925000032
"191","R1","Ca",23.6240833333333,"B12",0.931699952
"192","R1","Ca",23.8754166666667,"B12",0.940900048
"193","R1","Ca",0,"C12",0.004799997
"194","R1","Ca",0.251305555555556,"C12",0.005299998
"195","R1","Ca",0.502611111111111,"C12",0.006199999
"196","R1","Ca",0.753944444444444,"C12",0.007099999
"197","R1","Ca",1.00527777777778,"C12",0.008200003
"198","R1","Ca",1.25658333333333,"C12",0.009699998
"199","R1","Ca",1.50791666666667,"C12",0.010800002
"200","R1","Ca",1.75922222222222,"C12",0.010999998
"201","R1","Ca",2.01055555555556,"C12",0.012799999
"202","R1","Ca",2.26188888888889,"C12",0.015799997
"203","R1","Ca",2.51319444444444,"C12",0.019100001
"204","R1","Ca",2.76452777777778,"C12",0.022399997
"205","R1","Ca",3.01583333333333,"C12",0.025899997
"206","R1","Ca",3.26716666666667,"C12",0.029800003
"207","R1","Ca",3.5185,"C12",0.032800002
"208","R1","Ca",3.76980555555556,"C12",0.036299994
"209","R1","Ca",4.02113888888889,"C12",0.0393
"210","R1","Ca",4.27244444444444,"C12",0.043399995
"211","R1","Ca",4.52377777777778,"C12",0.048300004
"212","R1","Ca",4.77508333333333,"C12",0.058700001
"213","R1","Ca",5.02641666666667,"C12",0.070500007
"214","R1","Ca",5.27772222222222,"C12",0.079499995
"215","R1","Ca",5.52905555555555,"C12",0.090600004
"216","R1","Ca",5.78036111111111,"C12",0.100499993
"217","R1","Ca",6.03169444444444,"C12",0.114200002
"218","R1","Ca",6.283,"C12",0.128799995
"219","R1","Ca",6.53433333333333,"C12",0.138599997
"220","R1","Ca",6.78563888888889,"C12",0.152399993
"221","R1","Ca",7.03697222222222,"C12",0.163099995
"222","R1","Ca",7.28827777777778,"C12",0.176800003
"223","R1","Ca",7.53961111111111,"C12",0.189699998
"224","R1","Ca",7.79091666666667,"C12",0.198999992
"225","R1","Ca",8.04225,"C12",0.207599988
"226","R1","Ca",8.29358333333333,"C12",0.216700008
"227","R1","Ca",8.54488888888889,"C12",0.226000002
"228","R1","Ca",8.79622222222222,"C12",0.234800002
"229","R1","Ca",9.04752777777778,"C12",0.240099987
"230","R1","Ca",9.29886111111111,"C12",0.252600005
"231","R1","Ca",9.55016666666667,"C12",0.264199993
"232","R1","Ca",9.8015,"C12",0.272000005
"233","R1","Ca",10.0528055555556,"C12",0.274999997
"234","R1","Ca",10.3041388888889,"C12",0.438200017
"235","R1","Ca",10.5554444444444,"C12",0.423900029
"236","R1","Ca",10.8067777777778,"C12",0.491899988
"237","R1","Ca",11.0580833333333,"C12",0.490700027
"238","R1","Ca",11.3094166666667,"C12",0.47999998
"239","R1","Ca",11.5607222222222,"C12",0.441700002
"240","R1","Ca",11.8120555555556,"C12",0.41020002
"241","R1","Ca",12.0633611111111,"C12",0.430000028
"242","R1","Ca",12.3146944444444,"C12",0.490799984
"243","R1","Ca",12.566,"C12",0.498600027
"244","R1","Ca",12.8173333333333,"C12",0.515599987
"245","R1","Ca",13.0686388888889,"C12",0.535800001
"246","R1","Ca",13.3199722222222,"C12",0.521200022
"247","R1","Ca",13.5712777777778,"C12",0.505599996
"248","R1","Ca",13.8226111111111,"C12",0.521699986
"249","R1","Ca",14.0739166666667,"C12",0.539200028
"250","R1","Ca",14.32525,"C12",0.556700012
"251","R1","Ca",14.5765555555556,"C12",0.574300012
"252","R1","Ca",14.8278888888889,"C12",0.598899981
"253","R1","Ca",15.0791944444444,"C12",0.611700019
"254","R1","Ca",15.3305277777778,"C12",0.636100015
"255","R1","Ca",15.5818333333333,"C12",0.642799994
"256","R1","Ca",15.8331666666667,"C12",0.662499985
"257","R1","Ca",16.0845,"C12",0.677999994
"258","R1","Ca",16.3358055555556,"C12",0.693200013
"259","R1","Ca",16.5871111111111,"C12",0.702200016
"260","R1","Ca",16.8384444444444,"C12",0.714899978
"261","R1","Ca",17.08975,"C12",0.726499995
"262","R1","Ca",17.3410833333333,"C12",0.73969998
"263","R1","Ca",17.5923888888889,"C12",0.745300015
"264","R1","Ca",17.8437222222222,"C12",0.758699974
"265","R1","Ca",18.0950277777778,"C12",0.768200001
"266","R1","Ca",18.3463611111111,"C12",0.77550002
"267","R1","Ca",18.5976944444444,"C12",0.786300024
"268","R1","Ca",18.849,"C12",0.800799986
"269","R1","Ca",19.1003333333333,"C12",0.816700002
"270","R1","Ca",19.3516388888889,"C12",0.831299981
"271","R1","Ca",19.6029722222222,"C12",0.845699986
"272","R1","Ca",19.8542777777778,"C12",0.853199979
"273","R1","Ca",20.1056111111111,"C12",0.861300012
"274","R1","Ca",20.3569166666667,"C12",0.872500023
"275","R1","Ca",20.60825,"C12",0.883099994
"276","R1","Ca",20.8595555555556,"C12",0.894400021
"277","R1","Ca",21.1108888888889,"C12",0.906200012
"278","R1","Ca",21.3622222222222,"C12",0.913999995
"279","R1","Ca",21.6135277777778,"C12",0.923799953
"280","R1","Ca",21.8648333333333,"C12",0.932499966
"281","R1","Ca",22.1161666666667,"C12",0.946199974
"282","R1","Ca",22.3675,"C12",0.956600031
"283","R1","Ca",22.6188055555556,"C12",0.965800008
"284","R1","Ca",22.8701111111111,"C12",0.978900036
"285","R1","Ca",23.1214444444444,"C12",0.986600002
"286","R1","Ca",23.3727777777778,"C12",0.996100029
"287","R1","Ca",23.6240833333333,"C12",0.99849995
"288","R1","Ca",23.8754166666667,"C12",1.010199985
"289","R1","Ca",0,"D12",0.004799997
"290","R1","Ca",0.251305555555556,"D12",0.00510000300000001
"291","R1","Ca",0.502611111111111,"D12",0.005900001
"292","R1","Ca",0.753944444444444,"D12",0.006800002
"293","R1","Ca",1.00527777777778,"D12",0.00789999800000001
"294","R1","Ca",1.25658333333333,"D12",0.009199997
"295","R1","Ca",1.50791666666667,"D12",0.010400003
"296","R1","Ca",1.75922222222222,"D12",0.011700002
"297","R1","Ca",2.01055555555556,"D12",0.012799999
"298","R1","Ca",2.26188888888889,"D12",0.015200002
"299","R1","Ca",2.51319444444444,"D12",0.0186
"300","R1","Ca",2.76452777777778,"D12",0.021800002
"301","R1","Ca",3.01583333333333,"D12",0.025700001
"302","R1","Ca",3.26716666666667,"D12",0.029200001
"303","R1","Ca",3.5185,"D12",0.032099998
"304","R1","Ca",3.76980555555556,"D12",0.036000004
"305","R1","Ca",4.02113888888889,"D12",0.0384
"306","R1","Ca",4.27244444444444,"D12",0.042900002
"307","R1","Ca",4.52377777777778,"D12",0.047500005
"308","R1","Ca",4.77508333333333,"D12",0.056599995
"309","R1","Ca",5.02641666666667,"D12",0.067299997
"310","R1","Ca",5.27772222222222,"D12",0.075800007
"311","R1","Ca",5.52905555555555,"D12",0.089800006
"312","R1","Ca",5.78036111111111,"D12",0.101699999
"313","R1","Ca",6.03169444444444,"D12",0.111800006
"314","R1","Ca",6.283,"D12",0.124299994
"315","R1","Ca",6.53433333333333,"D12",0.135899996
"316","R1","Ca",6.78563888888889,"D12",0.149400001
"317","R1","Ca",7.03697222222222,"D12",0.163299998
"318","R1","Ca",7.28827777777778,"D12",0.17779999
"319","R1","Ca",7.53961111111111,"D12",0.186799994
"320","R1","Ca",7.79091666666667,"D12",0.198499998
"321","R1","Ca",8.04225,"D12",0.209999999
"322","R1","Ca",8.29358333333333,"D12",0.21299999
"323","R1","Ca",8.54488888888889,"D12",0.224499991
"324","R1","Ca",8.79622222222222,"D12",0.234199991
"325","R1","Ca",9.04752777777778,"D12",0.23939999
"326","R1","Ca",9.29886111111111,"D12",0.253000012
"327","R1","Ca",9.55016666666667,"D12",0.258599987
"328","R1","Ca",9.8015,"D12",0.275899997
"329","R1","Ca",10.0528055555556,"D12",0.284
"330","R1","Ca",10.3041388888889,"D12",0.2919
"331","R1","Ca",10.5554444444444,"D12",0.299599996
"332","R1","Ca",10.8067777777778,"D12",0.443399986
"333","R1","Ca",11.0580833333333,"D12",0.559300026
"334","R1","Ca",11.3094166666667,"D12",0.537799975
"335","R1","Ca",11.5607222222222,"D12",0.523499986
"336","R1","Ca",11.8120555555556,"D12",0.495000025
"337","R1","Ca",12.0633611111111,"D12",0.478599986
"338","R1","Ca",12.3146944444444,"D12",0.51610001
"339","R1","Ca",12.566,"D12",0.494500002
"340","R1","Ca",12.8173333333333,"D12",0.500799974
"341","R1","Ca",13.0686388888889,"D12",0.580700001
"342","R1","Ca",13.3199722222222,"D12",0.581999978
"343","R1","Ca",13.5712777777778,"D12",0.608199975
"344","R1","Ca",13.8226111111111,"D12",0.621199986
"345","R1","Ca",14.0739166666667,"D12",0.617400011
"346","R1","Ca",14.32525,"D12",0.626299998
"347","R1","Ca",14.5765555555556,"D12",0.629000029
"348","R1","Ca",14.8278888888889,"D12",0.601300022
"349","R1","Ca",15.0791944444444,"D12",0.61350002
"350","R1","Ca",15.3305277777778,"D12",0.631299993
"351","R1","Ca",15.5818333333333,"D12",0.651399991
"352","R1","Ca",15.8331666666667,"D12",0.662799975
"353","R1","Ca",16.0845,"D12",0.680399975
"354","R1","Ca",16.3358055555556,"D12",0.693600019
"355","R1","Ca",16.5871111111111,"D12",0.710500022
"356","R1","Ca",16.8384444444444,"D12",0.722499987
"357","R1","Ca",17.08975,"D12",0.736099979
"358","R1","Ca",17.3410833333333,"D12",0.749900004
"359","R1","Ca",17.5923888888889,"D12",0.762299975
"360","R1","Ca",17.8437222222222,"D12",0.771900019
"361","R1","Ca",18.0950277777778,"D12",0.78340002
"362","R1","Ca",18.3463611111111,"D12",0.79340001
"363","R1","Ca",18.5976944444444,"D12",0.805799982
"364","R1","Ca",18.849,"D12",0.819899997
"365","R1","Ca",19.1003333333333,"D12",0.832399985
"366","R1","Ca",19.3516388888889,"D12",0.848199984
"367","R1","Ca",19.6029722222222,"D12",0.864299973
"368","R1","Ca",19.8542777777778,"D12",0.884700021
"369","R1","Ca",20.1056111111111,"D12",0.890400013
"370","R1","Ca",20.3569166666667,"D12",0.902799984
"371","R1","Ca",20.60825,"D12",0.911900004
"372","R1","Ca",20.8595555555556,"D12",0.92539998
"373","R1","Ca",21.1108888888889,"D12",0.937599977
"374","R1","Ca",21.3622222222222,"D12",0.947599968
"375","R1","Ca",21.6135277777778,"D12",0.956299981
"376","R1","Ca",21.8648333333333,"D12",0.966700038
"377","R1","Ca",22.1161666666667,"D12",0.978499969
"378","R1","Ca",22.3675,"D12",0.991499981
"379","R1","Ca",22.6188055555556,"D12",1.002799949
"380","R1","Ca",22.8701111111111,"D12",1.01639994
"381","R1","Ca",23.1214444444444,"D12",1.025799951
"382","R1","Ca",23.3727777777778,"D12",1.037800035
"383","R1","Ca",23.6240833333333,"D12",1.044499954
"384","R1","Ca",23.8754166666667,"D12",1.056899985
"385","R1","Ca",0,"E12",0.005000001
"386","R1","Ca",0.251305555555556,"E12",0.0054
"387","R1","Ca",0.502611111111111,"E12",0.005699998
"388","R1","Ca",0.753944444444444,"E12",0.00649999600000001
"389","R1","Ca",1.00527777777778,"E12",0.007099999
"390","R1","Ca",1.25658333333333,"E12",0.00839999900000001
"391","R1","Ca",1.50791666666667,"E12",0.010099998
"392","R1","Ca",1.75922222222222,"E12",0.011499999
"393","R1","Ca",2.01055555555556,"E12",0.013400001
"394","R1","Ca",2.26188888888889,"E12",0.015899999
"395","R1","Ca",2.51319444444444,"E12",0.0186
"396","R1","Ca",2.76452777777778,"E12",0.022300003
"397","R1","Ca",3.01583333333333,"E12",0.025499998
"398","R1","Ca",3.26716666666667,"E12",0.027900001
"399","R1","Ca",3.5185,"E12",0.030399999
"400","R1","Ca",3.76980555555556,"E12",0.034
"401","R1","Ca",4.02113888888889,"E12",0.038299998
"402","R1","Ca",4.27244444444444,"E12",0.0428
"403","R1","Ca",4.52377777777778,"E12",0.045700004
"404","R1","Ca",4.77508333333333,"E12",0.052999994
"405","R1","Ca",5.02641666666667,"E12",0.064300006
"406","R1","Ca",5.27772222222222,"E12",0.072699999
"407","R1","Ca",5.52905555555555,"E12",0.084500005
"408","R1","Ca",5.78036111111111,"E12",0.094699999
"409","R1","Ca",6.03169444444444,"E12",0.109200006
"410","R1","Ca",6.283,"E12",0.118199995
"411","R1","Ca",6.53433333333333,"E12",0.132299995
"412","R1","Ca",6.78563888888889,"E12",0.142899996
"413","R1","Ca",7.03697222222222,"E12",0.154900005
"414","R1","Ca",7.28827777777778,"E12",0.168799987
"415","R1","Ca",7.53961111111111,"E12",0.180100014
"416","R1","Ca",7.79091666666667,"E12",0.190800002
"417","R1","Ca",8.04225,"E12",0.201199999
"418","R1","Ca",8.29358333333333,"E12",0.207400015
"419","R1","Ca",8.54488888888889,"E12",0.220399996
"420","R1","Ca",8.79622222222222,"E12",0.226900002
"421","R1","Ca",9.04752777777778,"E12",0.229499986
"422","R1","Ca",9.29886111111111,"E12",0.250800004
"423","R1","Ca",9.55016666666667,"E12",0.259300014
"424","R1","Ca",9.8015,"E12",0.268899998
"425","R1","Ca",10.0528055555556,"E12",0.278199991
"426","R1","Ca",10.3041388888889,"E12",0.286999991
"427","R1","Ca",10.5554444444444,"E12",0.295900008
"428","R1","Ca",10.8067777777778,"E12",0.305400005
"429","R1","Ca",11.0580833333333,"E12",0.314200005
"430","R1","Ca",11.3094166666667,"E12",0.582900008
"431","R1","Ca",11.5607222222222,"E12",0.610300025
"432","R1","Ca",11.8120555555556,"E12",0.58739998
"433","R1","Ca",12.0633611111111,"E12",0.5692
"434","R1","Ca",12.3146944444444,"E12",0.622699996
"435","R1","Ca",12.566,"E12",0.552000007
"436","R1","Ca",12.8173333333333,"E12",0.533199986
"437","R1","Ca",13.0686388888889,"E12",0.604200026
"438","R1","Ca",13.3199722222222,"E12",0.608599981
"439","R1","Ca",13.5712777777778,"E12",0.670399984
"440","R1","Ca",13.8226111111111,"E12",0.698699972
"441","R1","Ca",14.0739166666667,"E12",0.719699999
"442","R1","Ca",14.32525,"E12",0.724800011
"443","R1","Ca",14.5765555555556,"E12",0.734500011
"444","R1","Ca",14.8278888888889,"E12",0.730200013
"445","R1","Ca",15.0791944444444,"E12",0.733000001
"446","R1","Ca",15.3305277777778,"E12",0.743200025
"447","R1","Ca",15.5818333333333,"E12",0.745799979
"448","R1","Ca",15.8331666666667,"E12",0.74850001
"449","R1","Ca",16.0845,"E12",0.75759997
"450","R1","Ca",16.3358055555556,"E12",0.753099998
"451","R1","Ca",16.5871111111111,"E12",0.742999991
"452","R1","Ca",16.8384444444444,"E12",0.76610001
"453","R1","Ca",17.08975,"E12",0.781200012
"454","R1","Ca",17.3410833333333,"E12",0.7743
"455","R1","Ca",17.5923888888889,"E12",0.778199991
"456","R1","Ca",17.8437222222222,"E12",0.799999973
"457","R1","Ca",18.0950277777778,"E12",0.796300014
"458","R1","Ca",18.3463611111111,"E12",0.825999996
"459","R1","Ca",18.5976944444444,"E12",0.820499977
"460","R1","Ca",18.849,"E12",0.814799985
"461","R1","Ca",19.1003333333333,"E12",0.832799992
"462","R1","Ca",19.3516388888889,"E12",0.883699974
"463","R1","Ca",19.6029722222222,"E12",0.877699992
"464","R1","Ca",19.8542777777778,"E12",0.899499973
"465","R1","Ca",20.1056111111111,"E12",0.913500031
"466","R1","Ca",20.3569166666667,"E12",0.920299968
"467","R1","Ca",20.60825,"E12",0.937499961
"468","R1","Ca",20.8595555555556,"E12",0.951199969
"469","R1","Ca",21.1108888888889,"E12",0.957599958
"470","R1","Ca",21.3622222222222,"E12",0.967400035
"471","R1","Ca",21.6135277777778,"E12",0.974799952
"472","R1","Ca",21.8648333333333,"E12",0.985400042
"473","R1","Ca",22.1161666666667,"E12",0.995099982
"474","R1","Ca",22.3675,"E12",1.011800012
"475","R1","Ca",22.6188055555556,"E12",1.015099963
"476","R1","Ca",22.8701111111111,"E12",1.023500046
"477","R1","Ca",23.1214444444444,"E12",1.03369995
"478","R1","Ca",23.3727777777778,"E12",1.041300019
"479","R1","Ca",23.6240833333333,"E12",1.073199948
"480","R1","Ca",23.8754166666667,"E12",1.050800046
"481","R1","Ca",0,"F12",0.00460000200000001
"482","R1","Ca",0.251305555555556,"F12",0.004799997
"483","R1","Ca",0.502611111111111,"F12",0.00560000400000001
"484","R1","Ca",0.753944444444444,"F12",0.006199999
"485","R1","Ca",1.00527777777778,"F12",0.007099999
"486","R1","Ca",1.25658333333333,"F12",0.00789999800000001
"487","R1","Ca",1.50791666666667,"F12",0.009599997
"488","R1","Ca",1.75922222222222,"F12",0.011399997
"489","R1","Ca",2.01055555555556,"F12",0.013199998
"490","R1","Ca",2.26188888888889,"F12",0.015600001
"491","R1","Ca",2.51319444444444,"F12",0.017999997
"492","R1","Ca",2.76452777777778,"F12",0.021199999
"493","R1","Ca",3.01583333333333,"F12",0.024500003
"494","R1","Ca",3.26716666666667,"F12",0.0274
"495","R1","Ca",3.5185,"F12",0.030100001
"496","R1","Ca",3.76980555555556,"F12",0.033300003
"497","R1","Ca",4.02113888888889,"F12",0.037399998
"498","R1","Ca",4.27244444444444,"F12",0.041699996
"499","R1","Ca",4.52377777777778,"F12",0.045000007
"500","R1","Ca",4.77508333333333,"F12",0.049599996
"501","R1","Ca",5.02641666666667,"F12",0.061600005
"502","R1","Ca",5.27772222222222,"F12",0.070599994
"503","R1","Ca",5.52905555555555,"F12",0.0824
"504","R1","Ca",5.78036111111111,"F12",0.094399994
"505","R1","Ca",6.03169444444444,"F12",0.101100003
"506","R1","Ca",6.283,"F12",0.112099996
