A	0.090800002	0.064000003	0.0583	0.143999994	0.130600005	0.062399998	0.129800007	0.077799998	0.138899997	0.117200002	0.066299997	0.158000007
B	0.099200003	0.0911	0.080899999	0.073799998	0.0748	0.1127	0.088200003	0.096600004	0.064999998	0.142199993	0.137500003	0.111100003
C	0.056200001	0.059300002	0.097099997	0.064999998	0.091700003	0.070200004	0.070799999	0.070600003	0.137999997	0.111699998	0.065700002	0.080499999
D	0.070200004	0.113899998	0.090899996	0.091600001	0.067000002	0.0625	0.124399997	0.067100003	0.060199998	0.078900002	0.094499998	0.117200002
E	0.088100001	0.079800002	0.073100001	0.067100003	0.079700001	0.0616	0.158000007	0.075499997	0.089299999	0.074000001	0.096000001	0.089400001
F	0.133599997	0.114	0.065300003	0.106799997	0.153300002	0.067599997	0.110799998	0.0722	0.070299998	0.139599994	0.0823	0.132200003
G	0.0625	0.071199998	0.083499998	0.072099999	0.108400002	0.057799999	0.061000001	0.087899998	0.062700003	0.088699996	0.0605	0.081699997
H	0.088399999	0.069600001	0.100699998	0.149299994	0.053800002	0.1197	0.123999998	0.070799999	0.077299997	0.077100001	0.067100003	0.134399995
