A	0.0469	0.052900001	0.0572	0.052900001	0.100699998	0.054299999	0.069799997	0.047699999	0.082599998	0.116499998	0.155200005	0.132599995
B	0.065700002	0.060400002	0.0625	0.049199998	0.048300002	0.061799999	0.047899999	0.044	0.044599999	0.050500002	0.111599997	0.120099999
C	0.063100003	0.082400002	0.054299999	0.086900003	0.0601	0.0515	0.0539	0.068300001	0.055300001	0.068000004	0.048500001	0.052499998
D	0.083700001	0.230399996	0.237599999	0.064400002	0.0528	0.046399999	0.065499999	0.093800001	0.054099999	0.062199999	0.055	0.0623
E	0.048099998	0.060699999	0.068000004	0.049699999	0.101400003	0.0539	0.1074	0.050099999	0.0513	0.050999999	0.0535	0.064199999
F	0.138400003	0.144099995	0.1303	0.063000001	0.058600001	0.049400002	0.0539	0.053599998	0.052499998	0.0581	0.076399997	0.131600007
G	0.075300001	0.096299998	0.066500001	0.0623	0.067400001	0.064199999	0.062799998	0.168099999	0.058499999	0.075000003	0.0623	0.082000002
H	0.055300001	0.045499999	0.056400001	0.071400002	0.097599998	0.076899998	0.0623	0.0561	0.076300003	0.047899999	0.074100003	0.067599997
