A	0.0414	0.041000001	0.0418	0.043000001	0.041099999	0.041200001	0.041499998	0.041099999	0.0414	0.041999999	0.041499998	0.0414
B	0.040899999	0.041099999	0.041299999	0.0414	0.041299999	0.040899999	0.041099999	0.041099999	0.041499998	0.0416	0.040899999	0.041299999
C	0.041200001	0.0414	0.041499998	0.043200001	0.041700002	0.0414	0.0414	0.0418	0.041499998	0.0418	0.0414	0.041200001
D	0.0414	0.041099999	0.041099999	0.0418	0.0414	0.041299999	0.041299999	0.041299999	0.041299999	0.0414	0.041200001	0.041299999
E	0.0418	0.041299999	0.041299999	0.0416	0.041900001	0.041900001	0.0418	0.041499998	0.0418	0.041700002	0.041499998	0.042399999
F	0.040899999	0.041499998	0.040899999	0.0414	0.0414	0.0414	0.0493	0.048599999	0.048	0.054400001	0.052900001	0.052299999
G	0.047499999	0.0462	0.046599999	0.046399999	0.0473	0.046799999	0.047699999	0.047200002	0.047499999	0.0469	0.047800001	0.047200002
H	0.096600004	0.092699997	0.088500001	0.046100002	0.043699998	0.0491	0.049600001	0.042800002	0.0425	0.044	0.0436	0.049800001
