A	0.0429	0.044199999	0.0436	0.042199999	0.042100001	0.043200001	0.042599998	0.043400001	0.043699998	0.043200001	0.043499999	0.043900002
B	0.046100002	0.046100002	0.048500001	0.0469	0.044	0.045499999	0.0495	0.052900001	0.048500001	0.0482	0.0495	0.0557
C	0.043099999	0.043299999	0.044199999	0.0438	0.043900002	0.043200001	0.0451	0.0447	0.0557	0.063500002	0.055799998	0.050999999
D	0.078400001	0.0867	0.111199997	0.048	0.047899999	0.054400001	0.046	0.0493	0.050500002	0.048099998	0.049199998	0.0568
E	0.045000002	0.044100001	0.045400001	0.053599998	0.057700001	0.0451	0.052499998	0.053599998	0.056299999	0.062600002	0.052700002	0.062600002
F	0.129899994	0.122599997	0.1228	0.105899997	0.104699999	0.100699998	0.103500001	0.100299999	0.102700002	0.102700002	0.103100002	0.1052
G	0.088600002	0.0902	0.0964	0.094899997	0.093599997	0.092500001	0.096199997	0.100199997	0.099299997	0.100500003	0.1061	0.098300003
H	0.1426	0.144800007	0.137700006	0.116300002	0.117799997	0.120499998	0.117700003	0.115599997	0.113799997	0.116899997	0.116599999	0.119400002
